book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
4598,45220,45220,3585,64,451160312,9780451160320.0,"Hannah  Green, Joanne Greenberg",1964.0,I Never Promised You a Rose Garden,I Never Promised You a Rose Garden,eng,3.85,22420,24924,727,382,1556,6837,8766,7383,https://images.gr-assets.com/books/1309209871m/45220.jpg,https://images.gr-assets.com/books/1309209871s/45220.jpg
4605,3690,3690,1036817,135,142437301,9780142437310.0,"Graham Greene, John Updike",1940.0,The Power and the Glory,The Power and the Glory,eng,3.99,21315,23229,1499,285,1118,4903,9203,7720,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4607,20575411,20575411,26208371,47,374187614,9780374187610.0,Marilynne Robinson,2014.0,Lila,"Lila (Gilead, #3)",eng,3.9,14894,20731,3208,562,1587,4282,7290,7010,https://images.gr-assets.com/books/1393645345m/20575411.jpg,https://images.gr-assets.com/books/1393645345s/20575411.jpg
4609,28940,28940,29415,56,312150601,9780312150600.0,Kate Atkinson,1995.0,Behind the Scenes at the Museum,Behind the Scenes at the Museum,,3.94,21844,24884,2085,488,1317,5296,9901,7882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4610,26192646,26192646,43081207,27,1101875941,9781101875940.0,Stephanie Danler,2016.0,Sweetbitter,Sweetbitter,eng,3.28,21709,25479,3423,1614,4256,8549,7467,3593,https://images.gr-assets.com/books/1448999786m/26192646.jpg,https://images.gr-assets.com/books/1448999786s/26192646.jpg
4614,3648,3648,3255539,45,030726419X,9780307264190.0,Claire Messud,2006.0,The Emperor's Children,The Emperor's Children,,2.93,15362,17593,2748,1958,4099,6121,4059,1356,https://images.gr-assets.com/books/1320497348m/3648.jpg,https://images.gr-assets.com/books/1320497348s/3648.jpg
4622,17689,17689,2206656,2,082221900X,9780822219000.0,"David Fishelson, Aaron Leichter, Max Brod, Franz Kafka",2003.0,Franz Kafka's The Castle,Franz Kafka's The Castle (Dramatization),eng,4.07,22321,22323,223,322,873,4346,8146,8636,https://images.gr-assets.com/books/1327873352m/17689.jpg,https://images.gr-assets.com/books/1327873352s/17689.jpg
4634,16634,16634,2959456,163,312278497,9780312278500.0,"Hermann Hesse, Richard Winston, Clara Winston, Theodore Ziolkowski",1943.0,Das Glasperlenspiel,The Glass Bead Game,eng,4.11,20198,23461,1069,484,1234,3919,7306,10518,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4635,13366259,13366259,18595149,49,316219363,9780316219360.0,Kevin Powers,2012.0,The Yellow Birds,The Yellow Birds,eng,3.74,17858,20074,2982,508,1627,5331,7694,4914,https://images.gr-assets.com/books/1346188518m/13366259.jpg,https://images.gr-assets.com/books/1346188518s/13366259.jpg
4640,11449,11449,346642,72,679723692,9780679723690.0,Raymond Carver,1983.0,Cathedral,Cathedral,eng,4.3,18378,20952,1031,196,540,2527,7278,10411,https://images.gr-assets.com/books/1421615759m/11449.jpg,https://images.gr-assets.com/books/1421615759s/11449.jpg
4671,5186,5186,459447,29,037570504X,9780375705040.0,Edwidge Danticat,1994.0,"Breath, Eyes, Memory ","Breath, Eyes, Memory",eng,3.86,22123,22855,1068,319,1334,5970,8769,6463,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4672,12395,12395,1551463,169,811216543,9780811216550.0,"Louis-Ferdinand Céline, Ralph Manheim, William T. Vollmann",1932.0,Voyage au bout de la nuit,Journey to the End of the Night,eng,4.25,17388,22613,1196,384,895,3016,6807,11511,https://images.gr-assets.com/books/1462934409m/12395.jpg,https://images.gr-assets.com/books/1462934409s/12395.jpg
4683,27001,27001,1116054,48,143034359,9780143034350.0,Jasper Fforde,2003.0,The Well of Lost Plots,The Well of Lost Plots (Thursday Next #3),eng,4.09,28332,31822,1604,137,741,6322,13451,11171,https://images.gr-assets.com/books/1304713470m/27001.jpg,https://images.gr-assets.com/books/1304713470s/27001.jpg
4685,12872236,12872236,18024855,64,61692042,9780061692050.0,Richard Ford,2012.0,Canada,Canada,eng,3.49,18396,21456,3213,885,2694,6618,7567,3692,https://images.gr-assets.com/books/1327927048m/12872236.jpg,https://images.gr-assets.com/books/1327927048s/12872236.jpg
4692,2475251,2475251,2482448,47,1594489866,9781594489860.0,Steven Galloway,2008.0,The Cellist of Sarajevo,The Cellist of Sarajevo,eng,4.02,20403,23981,3148,188,921,4789,10513,7570,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4697,12758317,12758317,17893276,61,1451664125,9781451664130.0,John Irving,2012.0,In One Person,In One Person,,3.65,18561,21588,3137,724,1843,6109,8396,4516,https://images.gr-assets.com/books/1379313446m/12758317.jpg,https://images.gr-assets.com/books/1379313446s/12758317.jpg
4704,11395597,11395597,16327957,47,307401243,9780307401240.0,Jeanette Winterson,2011.0,Why Be Happy When You Could Be Normal?,Why Be Happy When You Could Be Normal?,,3.94,19537,22096,2247,580,1359,4448,8189,7520,https://images.gr-assets.com/books/1320512373m/11395597.jpg,https://images.gr-assets.com/books/1320512373s/11395597.jpg
4711,3018539,3018539,317973,109,151012741,9780151012750.0,"José Saramago, Margaret Jull Costa",2005.0,As Intermitências da Morte,Death With Interruptions,eng,3.97,12984,22302,2401,404,1174,4551,8709,7464,https://images.gr-assets.com/books/1327937800m/3018539.jpg,https://images.gr-assets.com/books/1327937800s/3018539.jpg
4763,58314,58314,2595873,116,375727019,9780375727020.0,"Michel Houellebecq, Frank Wynne",1998.0,Les Particules élémentaires,The Elementary Particles,eng,3.78,13577,21691,1317,794,1747,4883,8198,6069,https://images.gr-assets.com/books/1403180525m/58314.jpg,https://images.gr-assets.com/books/1403180525s/58314.jpg
4769,98920,98920,3094905,78,670038342,9780670038340.0,Elif Shafak,2006.0,Baba ve Piç,The Bastard of Istanbul,eng,3.79,14215,21564,2688,522,1543,5490,8464,5545,https://images.gr-assets.com/books/1309282092m/98920.jpg,https://images.gr-assets.com/books/1309282092s/98920.jpg
4777,426025,426025,2902834,20,675093244,9780675093250.0,William Faulkner,1930.0,A Rose for Emily,A Rose for Emily and Other Stories,eng,4.06,22629,23045,419,287,1072,4609,8091,8986,https://images.gr-assets.com/books/1487468453m/426025.jpg,https://images.gr-assets.com/books/1487468453s/426025.jpg
4788,9799,9799,1971520,37,571219357,9780571219350.0,Jonathan Lethem,2003.0,The Fortress of Solitude,The Fortress of Solitude,eng,3.87,15100,18114,1369,421,1188,3995,7181,5329,https://images.gr-assets.com/books/1418677318m/9799.jpg,https://images.gr-assets.com/books/1418677318s/9799.jpg
4793,251762,251762,2482870,33,385498802,9780385498810.0,Myla Goldberg,2000.0,Bee Season,Bee Season,eng,3.55,21160,22184,1484,661,2299,7318,8016,3890,https://images.gr-assets.com/books/1371912051m/251762.jpg,https://images.gr-assets.com/books/1371912051s/251762.jpg
4810,12467,12467,2223651,88,312265050,9780312265050.0,Norman Mailer,1948.0,The Naked and the Dead,The Naked and the Dead,eng,3.94,18912,19912,641,358,1059,4375,7826,6294,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4822,26596,26596,175882,6,871401525,9780871401530.0,E.E. Cummings,1991.0,E.E. Cummings: Complete Poems 1904-1962,"Complete Poems, 1904-1962",eng,4.35,18662,18814,196,203,429,2315,5491,10376,https://images.gr-assets.com/books/1355093052m/26596.jpg,https://images.gr-assets.com/books/1355093052s/26596.jpg
4828,6819,6819,1094555,45,375724508,9780375724500.0,David Mitchell,1999.0,Ghostwritten,Ghostwritten,eng,4.06,17900,21178,1868,181,793,3703,9341,7160,https://images.gr-assets.com/books/1320415093m/6819.jpg,https://images.gr-assets.com/books/1320415093s/6819.jpg
4836,28116,28116,197064,32,743250621,9780743250630.0,A.J. Jacobs,2004.0,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,eng,3.77,22226,23256,2358,363,1599,6470,9528,5296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4838,126807,126807,122117,37,1400047463,9781400047470.0,Chris Bohjalian,2007.0,The Double Bind,The Double Bind,eng,3.62,22067,23773,3551,783,2346,6910,8931,4803,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4842,2873,2873,1294261,60,452284449,9780452284450.0,Tracy Chevalier,1997.0,The Virgin Blue,The Virgin Blue,eng,3.65,23484,24715,1554,448,2266,7840,9042,5119,https://images.gr-assets.com/books/1395581883m/2873.jpg,https://images.gr-assets.com/books/1395581883s/2873.jpg
4854,7307795,7307795,8761083,16,385608020,9780385608020.0,Kate Atkinson,2010.0,"Started Early, Took My Dog","Started Early, Took My Dog (Jackson Brodie, #4)",eng,3.89,21662,25434,2639,431,1181,5849,11170,6803,https://images.gr-assets.com/books/1273446011m/7307795.jpg,https://images.gr-assets.com/books/1273446011s/7307795.jpg
4856,16085517,16085517,21887216,51,1400069599,9781400069590.0,Colum McCann,2013.0,TransAtlantic,TransAtlantic,eng,3.81,18065,20041,2927,453,1370,4914,8149,5155,https://images.gr-assets.com/books/1367929787m/16085517.jpg,https://images.gr-assets.com/books/1367929787s/16085517.jpg
4865,92508,92508,3128581,119,60088877,9780060088870.0,Thornton Wilder,1927.0,The Bridge of San Luis Rey,The Bridge of San Luis Rey,en-US,3.8,22003,23861,1542,490,1799,6443,8370,6759,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4872,9569,9569,2124286,40,1842431021,9781842431020.0,Tom Robbins,2003.0,Villa Incognito,Villa Incognito,,3.65,14206,15763,642,306,1431,5022,5721,3283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4873,22237161,22237161,41610676,30,374260508,9780374260510.0,Paul Beatty,2015.0,The Sellout,The Sellout,eng,3.8,21733,27128,3715,862,1983,6288,10625,7370,https://images.gr-assets.com/books/1403430899m/22237161.jpg,https://images.gr-assets.com/books/1403430899s/22237161.jpg
4899,828387,828387,4240781,71,141020520,9780141020520.0,Marina Lewycka,2005.0,A Short History of Tractors in Ukrainian,A Short History of Tractors in Ukrainian,en-US,3.37,18204,21286,2235,841,2715,7877,7336,2517,https://images.gr-assets.com/books/1327935785m/828387.jpg,https://images.gr-assets.com/books/1327935785s/828387.jpg
4920,3121162,3121162,3152505,52,316059862,9780316059860.0,Anita Shreve,2008.0,Testimony,Testimony,en-US,3.54,21977,24212,3047,552,2498,8357,8881,3924,https://images.gr-assets.com/books/1328975356m/3121162.jpg,https://images.gr-assets.com/books/1328975356s/3121162.jpg
4938,277397,277397,1347714,37,375703055,9780375703060.0,Kaye Gibbons,1987.0,Ellen Foster,Ellen Foster,eng,3.75,23327,24511,1379,468,1770,6993,9353,5927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4942,48467,48467,1046530,60,374530637,9780374530630.0,Flannery O'Connor,1952.0,Wise Blood,Wise Blood,en-US,3.88,18053,20326,1675,511,1451,4492,7411,6461,https://images.gr-assets.com/books/1389629799m/48467.jpg,https://images.gr-assets.com/books/1389629799s/48467.jpg
4967,10149142,10149142,15047462,32,61579033,9780061579040.0,Kevin    Wilson,2011.0,The Family Fang,The Family Fang,en-US,3.6,18214,20904,2956,682,1867,6247,8379,3729,https://images.gr-assets.com/books/1444101399m/10149142.jpg,https://images.gr-assets.com/books/1444101399s/10149142.jpg
4969,7147831,7147831,7412679,93,,9788252574590.0,Karl Ove Knausgård,2009.0,Min kamp 1,Min kamp 1 (Min kamp #1),nor,4.08,7886,20208,2345,373,956,3151,7999,7729,https://images.gr-assets.com/books/1262695721m/7147831.jpg,https://images.gr-assets.com/books/1262695721s/7147831.jpg
4972,414298,414298,3182399,28,375701907,9780375701900.0,Richard Russo,1997.0,Straight Man,Straight Man,eng,4.02,19358,20378,2118,263,931,3985,8177,7022,https://images.gr-assets.com/books/1430659357m/414298.jpg,https://images.gr-assets.com/books/1430659357s/414298.jpg
4973,10739,10739,1209450,54,375701966,9780375701960.0,Walker Percy,1961.0,The Moviegoer,The Moviegoer,en-CA,3.7,18655,20094,1579,656,2010,5228,7080,5120,https://images.gr-assets.com/books/1437668043m/10739.jpg,https://images.gr-assets.com/books/1437668043s/10739.jpg
4974,87346,87346,1616484,240,413774031,9780413774030.0,"Anton Chekhov, Tom    Murphy",1904.0,Вишнëвый сад,The Cherry Orchard,eng,3.68,18914,22768,684,597,2154,6703,7892,5422,https://images.gr-assets.com/books/1464433142m/87346.jpg,https://images.gr-assets.com/books/1464433142s/87346.jpg
4983,3692,3692,3266950,100,99478420,9780099478420.0,Graham Greene,1948.0,The Heart of the Matter,The Heart of the Matter,eng,3.98,19149,21135,995,275,953,4426,8660,6821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4996,545951,545951,1457974,107,679728899,9780679728890.0,Willa Cather,1927.0,Death Comes for the Archbishop,Death Comes for the Archbishop,eng,3.88,21343,23061,1865,580,1545,5347,8291,7298,https://images.gr-assets.com/books/1436632846m/545951.jpg,https://images.gr-assets.com/books/1436632846s/545951.jpg
5009,254308,254308,1192093,288,1933480092,9781933480090.0,"Ivan Goncharov, Stephen Pearl, Galya Diment",1859.0,Обломов,Oblomov,eng,4.0,18458,20992,578,493,1299,4018,7052,8130,https://images.gr-assets.com/books/1456384296m/254308.jpg,https://images.gr-assets.com/books/1456384296s/254308.jpg
5024,15054,15054,809754,37,679744479,9780679744470.0,Jeanette Winterson,1992.0,Written on the Body,Written on the Body,en-US,4.08,18203,19735,1377,344,997,3563,6619,8212,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5031,18114068,18114068,25441299,31,1594204993,9781594205000.0,Phil Klay,2014.0,Redeployment,Redeployment,eng,3.98,15597,18114,2535,284,843,3662,7575,5750,https://images.gr-assets.com/books/1417987993m/18114068.jpg,https://images.gr-assets.com/books/1417987993s/18114068.jpg
5037,77103,77103,74541,58,375758771,9780375758780.0,Amitav Ghosh,2000.0,The Glass Palace,The Glass Palace,eng,3.94,16535,17741,1284,219,867,3990,7401,5264,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5050,9545064,9545064,13472700,34,446574465,9780446574460.0,Rachel Simon,2011.0,The Story of Beautiful Girl,The Story of Beautiful Girl,,3.92,19655,22401,3517,279,1111,5172,9503,6336,https://images.gr-assets.com/books/1336851169m/9545064.jpg,https://images.gr-assets.com/books/1336851169s/9545064.jpg
5054,1330324,1330324,1319808,75,071956896X,9780719568960.0,Amitav Ghosh,2008.0,Sea of Poppies,"Sea of Poppies (Ibis Trilogy, #1)",eng,3.93,15499,18280,2023,317,927,3868,7794,5374,https://images.gr-assets.com/books/1327376395m/1330324.jpg,https://images.gr-assets.com/books/1327376395s/1330324.jpg
5058,6323821,6323821,6259580,61,1400063841,9781400063840.0,John Irving,2009.0,Last Night in Twisted River,Last Night in Twisted River,eng,3.74,18441,20676,2592,580,1708,5141,8268,4979,https://images.gr-assets.com/books/1399850194m/6323821.jpg,https://images.gr-assets.com/books/1399850194s/6323821.jpg
5076,6753,6753,1221616,53,034911188X,9780349111890.0,David Foster Wallace,1999.0,Brief Interviews with Hideous Men,Brief Interviews with Hideous Men,eng,3.88,15555,19502,1460,422,1208,4382,7838,5652,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5084,243598,243598,2287950,70,141023422,9780141023430.0,Paul Bowles,1949.0,The Sheltering Sky,The Sheltering Sky,eng,3.92,16494,19833,1380,490,1325,4185,7212,6621,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5088,184419,184419,195447,548,375757910,9780375757910.0,"G.K. Chesterton, Jonathan Lethem",1908.0,The Man Who Was Thursday - A Nightmare,The Man Who Was Thursday: A Nightmare,eng,3.85,17481,23056,2269,394,1655,5586,8738,6683,https://images.gr-assets.com/books/1403181403m/184419.jpg,https://images.gr-assets.com/books/1403181403s/184419.jpg
5091,112525,112525,1693257,44,031605755X,9780316057550.0,Daniel Woodrell,2006.0,Winter's Bone,Winter's Bone,eng,3.92,18306,23007,3070,350,1283,4893,9755,6726,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5095,228534,228534,221326,59,316780375,9780316780380.0,Anita Shreve,1997.0,The Weight of Water,The Weight of Water,eng,3.62,21394,22568,1452,442,1974,7402,8542,4208,https://images.gr-assets.com/books/1327936566m/228534.jpg,https://images.gr-assets.com/books/1327936566s/228534.jpg
5116,53413,53413,1794732,191,394752848,9780394752850.0,"Julio Cortázar, Gregory Rabassa",1963.0,Rayuela,Hopscotch,eng,4.25,10309,20741,1338,454,924,2615,5696,11052,https://images.gr-assets.com/books/1367728486m/53413.jpg,https://images.gr-assets.com/books/1367728486s/53413.jpg
5127,6449290,6449290,6639392,17,1565126807,9781565126800.0,Heidi W. Durrow,2010.0,The Girl Who Fell From the Sky,The Girl Who Fell from the Sky,en-US,3.6,19139,22115,3225,326,1746,7560,9322,3161,https://images.gr-assets.com/books/1285276805m/6449290.jpg,https://images.gr-assets.com/books/1285276805s/6449290.jpg
5128,4031,4031,1374605,59,375727272,9780375727280.0,Bret Easton Ellis,2005.0,Lunar Park,Lunar Park,,3.6,16431,18490,877,684,2040,5390,6336,4040,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5146,424,424,1844,34,374521727,9780374521720.0,Joan Didion,1968.0,Slouching Towards Bethlehem: Essays,Slouching Towards Bethlehem,,4.24,17787,20348,1571,146,558,2866,7513,9265,https://images.gr-assets.com/books/1327952074m/424.jpg,https://images.gr-assets.com/books/1327952074s/424.jpg
